source	index	content	tag
ep-02-12-17.txt	623	Saúdo calorosamente as suas palavras, Senhora Comissária. Queria referir-me a um ponto, apenas, quando afirmou, 'os Estados-Membros têm de ser muito mais determinados nos esforços para proporcionar condições às pessoas para se manterem empregadas por mais tempo'. Estou de acordo com isso. A minha pergunta, na realidade, é: que está a Comissão, mais que os Estados-Membros, a fazer e, em particular, que estão as Instituições da UE a fazer, não apenas para permitir às pessoas manter-se por mais tempo, mas, também, para admitir pessoas mais velhas ao seu serviço? A minha pergunta é, especificamente: é verdade que algumas Instituições da UE ainda têm em vigor limites de idade, que fazem com que as pessoas com mais do que uma determinada idade não possam ser admitidas por elas? Esses limites já foram abolidos? Se não o foram, quando vão ser?	"<SPEAKER ID=181 LANGUAGE=""ES"" NAME=""Cercas (PSE)."">"
ep-02-12-17.txt	624	Senhor Presidente, quero formular duas questões à senhora Comissária, não sem antes a felicitar por o debate prosseguir, e com uma música que me agrada, embora tenhamos de esperar para conhecer a letra. Em primeiro lugar, Senhora Comissária, os deputados não conhecem a comunicação, e gostaria de saber quando a iremos conhecer e como irá o Parlamento ser associado antes do Conselho da Primavera, para que o seu parecer seja ouvido.	<P>
ep-02-12-17.txt	625	Em segundo lugar, Senhora Comissária, a senhora afirmou que este é um processo de apoio às reformas dos Estados-Membros. A minha pergunta vai no sentido de saber se apenas serão apoiadas aquelas reformas que vão na linha das comunicações da Comissão e na linha da doutrina comum que o Parlamento Europeu apoiou. Porque não será suficiente uma reforma qualquer. Se a reforma for apenas de carácter financeiro e não tomar em consideração as necessidades sociais colocadas pelo horizonte do envelhecimento, receio bem, Senhora Comissária, que uma vasta maioria do Parlamento não poderá dar-lhe o seu apoio.	"<SPEAKER ID=182 LANGUAGE=""DA"" NAME=""Jensen (ELDR)."">"
ep-02-12-17.txt	626	Senhor Presidente, as idades de reforma antecipada, o aumento da esperança de vida e o crescente apelo a pensões de reforma antecipada implicam, evidentemente, que muitos regimes de pensões tenham problemas para continuar a ser financeiramente viáveis, e, no entanto, a senhora Comissária diz que não está a ser desenvolvido nenhum modelo especial. Não se está, contudo, a chamar a atenção para o modelo sueco, também adoptado pela Polónia e pela Letónia, como modo de assegurar a sustentabilidade futura?	<P>
ep-02-12-17.txt	627	Uma vez que é um factor que afecta muito os montantes das pensões, será que o relatório se debruça sobre o significado da queda dos valores mobiliários que ocorreram no Verão passado e que se tornou ainda mais notória no Outono? Não é um factor que tenha sido tido em consideração, e, no entanto, significa que se terá de usar de muita precaução no que diz respeito a investimentos futuros, dada a importância que a queda dos valores mobiliários tem para a sustentabilidade das pensões. Este factor foi tido em conta durante as vossas deliberações?	"<SPEAKER ID=183 NAME=""Diamantopoulou"">"
ep-02-12-17.txt	628	Senhor Presidente, respondendo à primeira pergunta, é verdade que no passado havia limites de idade em determinados países. Recordo que há dois anos atrás aprovámos a directiva contra as discriminações, que deverá ser adoptada por todos os Estados-Membros até Julho de 2003, e que proíbe a discriminação com base na idade. Logo, a partir de Julho de 2003 será este o quadro europeu.	<P>
ep-02-12-17.txt	629	Quanto à segunda pergunta sobre o Parlamento Europeu, como disse na minha intervenção, temos de encontrar para esta Instituição um papel mais claro no âmbito do método aberto de coordenação, e voltámos a discutir com a comissão competente como poderíamos reforçar esse papel, no âmbito da Convenção.	<P>
ep-02-12-17.txt	630	No que respeita à orientação do relatório, deixei bem claro que as políticas das reformas das pensões são do foro nacional. Evidentemente, essas políticas nacionais têm dimensões que são de âmbito europeu, razão pela qual um país não pode definir uma política de reforma no domínio das pensões sem ter em conta o Pacto de Estabilidade, as regras do mercado interno ou a estratégia de emprego. Logo, trata-se de uma política nacional.	"<SPEAKER ID=184 LANGUAGE=""DE"" NAME=""Kuckelkorn (PSE)."">"
ep-02-12-17.txt	631	Senhora Comissária, peço-lhe que diga claramente, no seio da Comissão, que o que estamos a tratar aqui é, de facto, de pensões de reforma e não de planos de poupança, conforme ficou agora a constar da directiva. Em segundo lugar, peço-lhe que pondere se o conceito do 'aumento da idade de reforma? não foi mal escolhido. Em vez disso, deveriam antes ser criados programas, a partir dos 55, 65 ou mais anos, que permitissem manter no activo os trabalhadores mais idosos e proporcionar-lhes medidas de reciclagem, para que os trabalhadores mais velhos que se encontram no desemprego possam ser reintegrados na vida activa.	"<SPEAKER ID=185 LANGUAGE=""IT"" NAME=""Fatuzzo (PPE-DE)."">"
ep-02-12-17.txt	632	Senhor Presidente, felicito a senhora Comissária Diamantopoulou e subscrevo inteiramente a sua última declaração, ou seja, que o objectivo do relatório é não só o equilíbrio entre as receitas e as despesas mas também garantir uma vida digna às pessoas idosas, que é o mais importante.	<P>
ep-02-12-17.txt	633	Neste clima geral de satisfação, gostaria de perguntar à senhora Comissária se não considera oportuno, no âmbito dos fundos que cada Estado nacional decidiu livremente utilizar para pagar as pensões de reforma, ver o grau de justiça utilizado no tratamento das várias situações concretas. Podíamos dar mais a quem precisa de melhorar o seu nível de vida e menos a quem já tem demais, mantendo a mesma despesa. Em Itália, por exemplo, há viúvas com quatro filhos...	<P>
ep-02-12-17.txt	634	(O Presidente retira a palavra ao orador)	"<SPEAKER ID=186 LANGUAGE=""NL"" NAME=""Pronk (PPE-DE)."">"
ep-02-12-17.txt	635	Senhor Presidente, creio que a senhora Comissária tem uma percepção clara dos problemas. Tenho duas perguntas. A primeira vai no sentido de saber qual é, em sua opinião, o papel das pensões suplementares. A segunda prende-se com a idade de reforma efectiva e o papel da não-discriminação. Claro está que existe uma directiva, mas, segundo percebi, o principal problema, nomeadamente o da aposentação obrigatória aos 65 ou 60 anos, não é por ela coberto ou, pelo menos, até à data isso não tem sido interpretado desse modo. Se não conseguirmos resolvê-lo, o problema continuará, naturalmente, a existir. Não será necessário modificar a directiva nesse aspecto?	"<SPEAKER ID=187 LANGUAGE=""EN"" NAME=""Lambert (Verts/ALE)."">"
ep-02-12-17.txt	636	Senhor Presidente, o processo de consulta utilizado pelos Estados-Membros reflecte a confiança do público em que virá a ter uma pensão decente no fim da respectiva vida profissional, tendo em conta o actual estado das finanças e dos mercados dos Estados-Membros? Algum Estado-Membro se debruçou, em particular, sobre o modo como os próprios fundos de pensões operam, atendendo a que eles são, como afirmou a senhora deputada Jensen, grandes protagonistas do mercado financeiro? Em que medida estão a investir, eles próprios, na questão da responsabilidade social das empresas? Em que medida estão a considerar a dimensão ética do investimento, capaz, subsequentemente, de dar resposta a questões como a qualidade do trabalho, manter as pessoas mais idosas na população activa, a formação e toda uma panóplia de medidas, respondendo, ao mesmo tempo, à questão das pensões em si?	"<SPEAKER ID=188 NAME=""Diamantopoulou"">"
ep-02-12-17.txt	637	Senhor Presidente, em resposta à primeira pergunta, eu diria que estou de acordo. Como salientei na minha introdução, o problema não está apenas em aumentar a idade da reforma; é preciso que esse aumento seja acompanhado por políticas que ajudem os idosos a permanecer, e em muitos casos a ingressar, no mercado de trabalho, e daí a minha referência não só ao Pacto de Estabilidade mas também às estratégias de emprego.	<P>
ep-02-12-17.txt	638	Gostaria de relembrar que um dos principais objectivos da estratégia de emprego é a integração dos idosos. Podemos atingir este objectivo através de propostas e medidas de formação específicas, bem como através de incentivos especiais. Relembro também que ? Comissário Monti e eu mesma decidimos recentemente não considerar como ajuda estatal a ajuda que é prestada aos idosos durante a primeira fase da sua integração no mercado de trabalho. É esta, portanto, a nossa abordagem. Não podemos aumentar os limites de idade, se em simultâneo não introduzirmos políticas de apoio à integração dos idosos.	<P>
ep-02-12-17.txt	639	Quanto à pergunta do senhor deputado Fatuzzo sobre a redistribuição interna das pensões, devemos relembrar que este é um modelo puramente nacional e que cabe de facto a cada governo decidir o tipo de pensões a pagar, de acordo com o modelo e com os princípios por si aprovados. No entanto, voltando a um dos elementos essenciais da estratégia, a adequação das pensões, também aqui estão a ser tomadas medidas concretas tendo em vista a definição de políticas presentes e de indicadores futuros para as camadas da população que estão em risco de exclusão ou que apresentam problemas especiais, tais como as famílias monoparentais, a que fiz referência, ou a questão das mulheres. Por conseguinte, os Estados-Membros devem indicar nos relatórios que apresentam à Comissão as diferentes medidas que tomaram relativamente a cada uma destas abordagens. Deste modo, se houver sectores específicos que apresentam bons resultados, cada Estado-Membro deverá destacar e declarar as medidas que adoptou nas suas reformas.	<P>
ep-02-12-17.txt	640	Em resposta à pergunta do senhor deputado Pronk sobre a questão dos 60 ou 65 anos, não existe nenhuma directiva que fixe o limite da idade da reforma nos Estados-Membros. Compete a cada Estado-Membro fixar esse limite, com base na sua análise e nas suas capacidades económicas. Hoje em dia, todos os países têm como limite mínimo os 65 anos. A França constitui uma excepção, mas prevê outros requisitos, e os países escandinavos estão a experimentar uma nova abordagem no sentido da eliminação do limite de idade - entre um máximo de 67 e um mínimo de 60 - mas a pensão é calculada em função da idade da reforma.	<P>
